Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
D,2001-5000,EndptSec PWR Ed UP (endpt) OF 1:1TE(T),EPPWOFECE-DT,128.71,EPPWOFECE-DT-DA,
E,5001-10000,EndptSec PWR Ed UP (endpt) OF 1:1TE(T),EPPWOFECE-DT,103.94,EPPWOFECE-DT-EA,
F,10001-20000,EndptSec PWR Ed UP (endpt) OF 1:1TE(T),EPPWOFECE-DT,74.25,EPPWOFECE-DT-FA,
G,20001-50000,EndptSec PWR Ed UP (endpt) OF 1:1TE(T),EPPWOFECE-DT,59.42,EPPWOFECE-DT-GA,
H,50001-+,EndptSec PWR Ed UP (endpt) OF 1:1TE(T),EPPWOFECE-DT,49.51,EPPWOFECE-DT-HA,
EPUPW-T,"Endpoint Security Power Edition(T)
LICENSE: Per User
DELIVERABLE: On-premise or Cloud deployment with license keys for Agents, Content and Support with activation email.
MANAGEMENT: Trellix Endpoint Security (HX)
CONTENT: Comprehensive Protection plus Advanced Investigation. Proactively stop advanced threats and attack campaigns at your endpoints to keep your users and data safe. Includes Integrated next-gen AV, exploit detection, behavior monitoring, endpoint containment, optional modules (such as Host Remediation, Logon Tracker and Device Control for removable storage devices), EDR with advanced investigation and forensics for Windows, macOS and Linux platforms. Upto 10 VA licenses included in the subscription but must be quoted separately.
REQUIREMENTS: Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances if required by customer - for corresponding appliance activation keys.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec PWR Ed (user) 2W 1:1TE(T),EPPW2WECE-AA,205.29,EPPW2WECE-AA-AA,
B,251-1000,Endpoint Sec PWR Ed (user) 2W 1:1TE(T),EPPW2WECE-AA,183.46,EPPW2WECE-AA-BA,
C,1001-2000,Endpoint Sec PWR Ed (user) 2W 1:1TE(T),EPPW2WECE-AA,161.62,EPPW2WECE-AA-CA,
D,2001-5000,Endpoint Sec PWR Ed (user) 2W 1:1TE(T),EPPW2WECE-AA,144.16,EPPW2WECE-AA-DA,
E,5001-10000,Endpoint Sec PWR Ed (user) 2W 1:1TE(T),EPPW2WECE-AA,113.56,EPPW2WECE-AA-EA,
F,10001-+,Endpoint Sec PWR Ed (user) 2W 1:1TE(T),EPPW2WECE-AA,83,EPPW2WECE-AA-FA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec PWR Ed (user) 1W 1:1TE(T),EPPW1WECE-AA,225.83,EPPW1WECE-AA-AA,
B,251-1000,Endpoint Sec PWR Ed (user) 1W 1:1TE(T),EPPW1WECE-AA,201.8,EPPW1WECE-AA-BA,
C,1001-2000,Endpoint Sec PWR Ed (user) 1W 1:1TE(T),EPPW1WECE-AA,177.78,EPPW1WECE-AA-CA,
D,2001-5000,Endpoint Sec PWR Ed (user) 1W 1:1TE(T),EPPW1WECE-AA,158.56,EPPW1WECE-AA-DA,
E,5001-10000,Endpoint Sec PWR Ed (user) 1W 1:1TE(T),EPPW1WECE-AA,124.92,EPPW1WECE-AA-EA,
F,10001-+,Endpoint Sec PWR Ed (user) 1W 1:1TE(T),EPPW1WECE-AA,91.28,EPPW1WECE-AA-FA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Endpoint Sec PWR Ed (user) OF 1:1TE(T),EPPWOFECE-AA,232.67,EPPWOFECE-AA-AA,
B,251-1000,Endpoint Sec PWR Ed (user) OF 1:1TE(T),EPPWOFECE-AA,207.92,EPPWOFECE-AA-BA,
C,1001-2000,Endpoint Sec PWR Ed (user) OF 1:1TE(T),EPPWOFECE-AA,183.18,EPPWOFECE-AA-CA,
D,2001-5000,Endpoint Sec PWR Ed (user) OF 1:1TE(T),EPPWOFECE-AA,163.35,EPPWOFECE-AA-DA,
E,5001-10000,Endpoint Sec PWR Ed (user) OF 1:1TE(T),EPPWOFECE-AA,128.71,EPPWOFECE-AA-EA,
F,10001-+,Endpoint Sec PWR Ed (user) OF 1:1TE(T),EPPWOFECE-AA,94.06,EPPWOFECE-AA-FA,
EPUPWU-T,"Endpoint Security Power Edition - UPGRADE(T)
LICENSE: Per User
DELIVERABLE: On-premise or Cloud deployment with license keys for Agents, Content and Support with activation email.
MANAGEMENT: Trellix Endpoint Security (HX)
CONTENT: Comprehensive Protection plus Advanced Investigation. Proactively stop advanced threats and attack campaigns at your endpoints to keep your users and data safe. Includes Integrated next-gen AV, exploit detection, behavior monitoring, endpoint containment, optional modules (such as Host Remediation, Logon Tracker and Device Control for removable storage devices), EDR with advanced investigation and forensics for Windows, macOS and Linux platforms. Upto 10 VA licenses included in the subscription but must be quoted separately
REQUIREMENTS: Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances if required by customer - for corresponding appliance activation keys.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,EndptSec PWR Ed UP (user) 2W 1:1TE(T),EPPW2WECE-DA,205.29,EPPW2WECE-DA-AA,
B,251-1000,EndptSec PWR Ed UP (user) 2W 1:1TE(T),EPPW2WECE-DA,183.46,EPPW2WECE-DA-BA,
C,1001-2000,EndptSec PWR Ed UP (user) 2W 1:1TE(T),EPPW2WECE-DA,161.62,EPPW2WECE-DA-CA,
D,2001-5000,EndptSec PWR Ed UP (user) 2W 1:1TE(T),EPPW2WECE-DA,144.16,EPPW2WECE-DA-DA,
E,5001-10000,EndptSec PWR Ed UP (user) 2W 1:1TE(T),EPPW2WECE-DA,113.56,EPPW2WECE-DA-EA,
F,10001-+,EndptSec PWR Ed UP (user) 2W 1:1TE(T),EPPW2WECE-DA,83,EPPW2WECE-DA-FA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,EndptSec PWR Ed UP (user) 1W 1:1TE(T),EPPW1WECE-DA,225.83,EPPW1WECE-DA-AA,
B,251-1000,EndptSec PWR Ed UP (user) 1W 1:1TE(T),EPPW1WECE-DA,201.8,EPPW1WECE-DA-BA,
C,1001-2000,EndptSec PWR Ed UP (user) 1W 1:1TE(T),EPPW1WECE-DA,177.78,EPPW1WECE-DA-CA,
D,2001-5000,EndptSec PWR Ed UP (user) 1W 1:1TE(T),EPPW1WECE-DA,158.56,EPPW1WECE-DA-DA,
E,5001-10000,EndptSec PWR Ed UP (user) 1W 1:1TE(T),EPPW1WECE-DA,124.92,EPPW1WECE-DA-EA,
F,10001-+,EndptSec PWR Ed UP (user) 1W 1:1TE(T),EPPW1WECE-DA,91.28,EPPW1WECE-DA-FA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,EndptSec PWR Ed UP (user) OF 1:1TE(T),EPPWOFECE-DA,232.67,EPPWOFECE-DA-AA,
B,251-1000,EndptSec PWR Ed UP (user) OF 1:1TE(T),EPPWOFECE-DA,207.92,EPPWOFECE-DA-BA,
C,1001-2000,EndptSec PWR Ed UP (user) OF 1:1TE(T),EPPWOFECE-DA,183.18,EPPWOFECE-DA-CA,
D,2001-5000,EndptSec PWR Ed UP (user) OF 1:1TE(T),EPPWOFECE-DA,163.35,EPPWOFECE-DA-DA,
E,5001-10000,EndptSec PWR Ed UP (user) OF 1:1TE(T),EPPWOFECE-DA,128.71,EPPWOFECE-DA-EA,
F,10001-+,EndptSec PWR Ed UP (user) OF 1:1TE(T),EPPWOFECE-DA,94.06,EPPWOFECE-DA-FA,
,Hermes Endpoint Virtual Appliance Deployment Options,,,,,
EP-VA-T,"Endpoint Security Virtual(T)
LICENSE: Per Appliance Instance
DELIVERABLE: Software download for installation in customer's VMware environment (VMware license and hardware not included)
CONTENT: Integrated Endpoint Detection & Response virtual appliance. Includes software downloads for 4600 VA and 2502 VA. 4600 VA can be deployed as a VMware virtual appliance that protects up to 100,000 endpoints and supports 8 cores CPU, 64 GB RAM, and 5000 GB Disk. Includes 2 VMXNET3 Virtual NIC. 2502 VA can be deployed as a VMware virtual appliance that protects up to 15,000 endpoints and supports 4 cores CPU, 16 GB RAM, and 1200 GB Disk. Includes 2 VMXNET3 Virtual NIC.
REQUIREMENTS: Only for including as a VM deployment option for customers with a base Hermes Endpoint Security Essentials, Hermes Endpoint Security Power, TRXHX, TRXE1 or SS4 subscription.
",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,EP Virt Appl SW PERP LIC(T),VEPCXE-AT,0,VEPCXE-AT-AA,
EP-DMZ-VA-T,"Endpoint Security DMZ Virtual(T)
LICENSE: Per Appliance Instance
DELIVERABLE: Software download for installation in customer's VMware environment (VMware license and hardware not included)
CONTENT: Integrated Endpoint Detection & Response virtual appliance. Includes software downloads for 4600 DMZ VA and 2500 DMZ VA. 4600 DMZ VA can be deployed as a VMware virtual appliance in the DMZ that protects up to 100,000 endpoints and supports 8 cores CPU, 64 GB RAM, and 5000 GB Disk. Includes 2 VMXNET3 Virtual NIC. 2500 DMZ VA can be deployed as a VMware virtual appliance in the DMZ protecting up to 15,000 endpoints and supports 4 cores CPU, 16 GB RAM, and 512 GB Disk. Includes 2 VMXNET3 Virtual NIC.
REQUIREMENTS: Only for including as a VM deployment option for customers with a base Hermes Endpoint Security Essentials, Hermes Endpoint Security Power, TRXHX, TRXE1 or SS4 subscription.
Purchase/Existing Trellix Endpoint Security Appliance (HX) is required",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,EP DMZ Virt Appl SW PERP LIC(T),VEPDCXE-AT,0,VEPDCXE-ATAA,
,Hermes Endpoint Hardware Appliance Deployment Options,,,,,
EP4600-T,"EP 4600 Appliance(T)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
CONTENT: Integrated Endpoint Detection & Response appliance in a 1U chassis. This appliance can be deployed as an on-premise hardware appliance that protects up to 100,000 endpoints. Includes 8 cores CPU E3-2378 @ 2.6GHz, 64 GB RAM DDR4 @ 2666MHz, and 4x 4TB HDD, RAID10, Motherboard Interface Ports: 2x 1GigE BaseT, 1x IPMI, 2x USB2 (rear), 2x USB3 (rear), 1x DB9 Serial, 1x VGA, Power Supply Unit of 400W, 100-240V AC, 50-60 Hz
REQUIREMENTS: Only for including as a HW deployment option for customers with a base Hermes Endpoint Security Essentials, Hermes Endpoint Security Power, TRXHX, TRXE1 or SS4 subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,EP 4600 Appliance(T),EP-4600-T,39312.84,EP-4600-TA,
EP4600-DMZ-T,"EP 4600 DMZ Appliance(T)
LICENSE: Per Appliance
CONTENT: Integrated Endpoint Detection & Response appliance in a 1U chassis. This appliance can be deployed as an on-premise hardware appliance that protects up to 100,000 endpoints. Includes 8 cores CPU E3-2378 @ 2.6GHz, 64 GB RAM DDR4 @ 2666MHz, and 4x 4TB HDD, RAID10, Motherboard Interface Ports: 2x 1GigE BaseT, 1x IPMI, 2x USB2 (rear), 2x USB3 (rear), 1x DB9 Serial, 1x VGA, Power Supply Unit of 400W, 100-240V AC, 50-60 Hz
REQUIREMENTS: Only for including as a HW deployment option for customers with a base Hermes Endpoint Security Essentials, Hermes Endpoint Security Power, TRXHX, TRXE1 or SS4 subscription.
Purchase/Existing Trellix Endpoint Security Appliance (HX) is required.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,EP 4600 DMC Appliance(T),EP-4600D-T,39312.84,EP-4600D-TA,
,Endpoint Cloud Deploy Options,,,,,
HXCL-T,"HX Cloud Hosting Endpoint - Large (T)
LICENSE: Per Instance
DELIVERABLE: Additional Hosting of Cloud Instance.
CONTENT: Suitable for customers with greater than 5,000 endpoints. Each device with a HX agent deployed should be considered as an endpoint.
REQUIREMENTS: An add-on to Endpoint Subscription for HX Cloud Hosting Instance - as a standalone subscription for the instances of HX Cloud Hosting. To be included as a Cloud deployment option for customers with a base Hermes Endpoint Security Essentials, Hermes Endpoint Security Power, TRXHX, TRXE1 or SS4 subscription OR to be sold to customers with these existing base Hermes subscriptions.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,HX Cloud Hosting Endpt LG 1:1TE(T),HXCLGXE-AA,43680.94,HXCLGXE-AAAA,
HXCM-T,"HX Cloud Hosting Endpoint - Medium(T)
LICENSE: Per Instance
DELIVERABLE: Additional Hosting of Cloud Instance.
CONTENT: Suitable for customers with upto 5,000 endpoints. Each device with a HX agent deployed should be considered as an endpoint.
REQUIREMENTS: An add-on to Endpoint Subscription for HX Cloud Hosting Instance - as a standalone subscription for the instances of HX Cloud Hosting. Each instance can support upto 5,000 endpoint. To be included as a Cloud deployment option for customers with a base Hermes Endpoint Security Essentials, Hermes Endpoint Security Power, TRXHX, TRXE1 or SS4 subscription OR to be sold to customers with these existing base Hermes subscriptions.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,HX Cloud Hosting Endpt MD 1:1TE(T),HXCMGXE-AA,27284.29,HXCMGXE-AAAA,
HXGCL-T,"HX Cloud Hosting Endpoint - GCP - Large (T)
LICENSE: Per Instance
DELIVERABLE: Additional Hosting of Cloud Instance on Google Cloud Platform (GCP)
CONTENT: Suitable for customers with greater than 5,000 endpoints. Each device with a HX agent deployed should be considered as an endpoint.
REQUIREMENTS: An add-on to Endpoint Subscription for HX Cloud Hosting Instance - as a standalone subscription for the instances of HX Cloud Hosting. To be included as a Cloud deployment option for customers with a base Hermes Endpoint Security Essentials, Hermes Endpoint Security Power, TRXHX, TRXE1 or SS4 subscription OR to be sold to customers with these existing base Hermes subscriptions.",,,,,
,Standard Upgrade Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,HX Cloud Hosting Endpt GCP LG 1:1TE(T),HXGCLGXE-AA,43680.94,HXGCLGXE-AA-AA,FCS Date 05/02/2025
HXGCM-T,"HX Cloud Hosting Endpoint - GCP - Medium(T)
LICENSE: Per Instance
DELIVERABLE: Additional Hosting of Cloud Instance on Google Cloud Platform (GCP)
CONTENT: Suitable for customers with upto 5,000 endpoints. Each device with a HX agent deployed should be considered as an endpoint.
REQUIREMENTS: An add-on to Endpoint Subscription for HX Cloud Hosting Instance - as a standalone subscription for the instances of HX Cloud Hosting. Each instance can support upto 5,000 endpoint. To be included as a Cloud deployment option for customers with a base Hermes Endpoint Security Essentials, Hermes Endpoint Security Power, TRXHX, TRXE1 or SS4 subscription OR to be sold to customers with these existing base Hermes subscriptions.",,,,,
,Standard Upgrade Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,HX Cloud Hosting Endpt GCP MD 1:1TE(T),HXGCMGXE-AA,27284.29,HXGCMGXE-AA-AA,FCS Date 05/02/2025
