Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
A,1-250,NDR OF 1:1TE,NDROFE1E-AA,Call For Quote,NDROFE1E-AA-AA,
B,251-1000,NDR OF 1:1TE,NDROFE1E-AA,253.51,NDROFE1E-AA-BA,
C,1001-2000,NDR OF 1:1TE,NDROFE1E-AA,215.7,NDROFE1E-AA-CA,
D,2001-5000,NDR OF 1:1TE,NDROFE1E-AA,182.35,NDROFE1E-AA-DA,
E,5001-10000,NDR OF 1:1TE,NDROFE1E-AA,155.66,NDROFE1E-AA-EA,
F,10001-+,NDR OF 1:1TE,NDROFE1E-AA,133.42,NDROFE1E-AA-FA,
,Hermes Network NX Subscriptions,,,,,
NWENX,"Network Security NX Edition (Enterprise)(F)
LICENSE: Per Mbps Network Bandwidth
DELIVERABLE: Activation email
CONTENT:  Network Security is an advanced threat protection platform that provides visibility into and protection against the world’s most sophisticated attacks. Built on the patented Multi-vector Virtual Execution (MVX) engine.
NOTE: For all New Business Subscriptions or existing customer Subscription Expansions - the Miniumum Purchase Quantity is 500 and Orders must be in 'multiples of 500' (example a customer requiring 800 or 1900 must purchase as a QTY 1000 or 2000 respectively).  This Hermes Subscriptions incorporates and entitles up to 2 Virtual CM and 5 Virtual NX.  Additional Virtual Deploy Quantities require PM Approvals and may be at additional cost.
REQUIREMENTS:  Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances  - for corresponding appliance activation keys. ",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Network Sec NX Ed (Mbps) 2W 1:1TE,NWNX2WE1E-AT,177.22,NWNX2WE1E-AT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Network Sec NX Ed (Mbps) 1W 1:1TE,NWNX1WE1E-AT,203.83,NWNX1WE1E-AT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Network Sec NX Ed (Mbps) OF 1:1TE,NWNXOFE1E-AT,212.68,NWNXOFE1E-AT-AA,
,Hermes Network NX Virtual Appliance Deployment Options,,,,,
NW-VA,"Network Security Sensor - Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual Appliance Software Activation email
REQUIREMENTS: Only for including as a VM deployment option for customers with a base Hermes Network Security subscription.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,NW Virt Appl Sensor SW PERP LIC,VNWSCAE-AT,0,VNWSCAE-ATAA,
VX12550-BM-VA,"Network Security 12550 BareMetal - Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: AMI image that can be downloaded from Trellix Cloud portal. Activation code is sent via an email.
REQUIREMENTS: Only for including as a VM deployment option for customers with a base Hermes Network Security subscription.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,VX 12550 BM Virt Appl SW PERP LIC,VVXB12550CAE-AT,315029.04,VVXB12550CAE-AT-AA,
NSNW-EC-VA,"Network Evidence Collector - Virtual Appliance for Network Security(F)
LICENSE: Per VM Instance
DELIVERABLE: Virtual Machine Software
CONTENT: Evidence Collector Virtual Appliance - for Network Security
REQUIREMENTS: Only for including as a VM deployment option for customers with a base Hermes Network Security subscription.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,NW Evidence Collector Virt Appl PERP LIC,VNWECCAE-AT,0,VNWECCAE-AT-AA,
,Hermes On-Prem IVX Enterprise Hardware Appliance Deployment Options,,,,,
VX5600,"IVX 5600 Enterprise (Formerly SmartGrid) Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Network Security or Hermes Email Security subscriptions.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,IVX 5600 Enterprise Appliance,VX-5600,46025.96,VX-5600A,
VX12600,"IVX 12600 Enterprise (Formerly SmartGrid) Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Network Security or Hermes Email Security subscriptions..",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,IVX 12600 Enterprise Appliance,VX-12600,165260.53,VX-12600A,
,Hermes Network NX Hardware Appliance Deployment Options,,,,,
NW2600,"NW 2600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Network Security subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NW 2600 Appliance,NW-2600,46231.44,NW-2600A,
NW3600,"NW 3600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Network Security subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NW 3600 Appliance,NW-3600,71915.57,NW-3600A,
NW4600,"NW 4600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Network Security subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NW 4600 Appliance,NW-4600,92462.88,NW-4600A,
NW5600,"NW 5600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Network Security subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NW 5600 Appliance,NW-5600,169515.27,NW-5600A,
NW6600,"NW 6600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Network Security subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NW 6600 Appliance,NW-6600,369851.51,NW-6600A,
NW8600,"NW 8600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Network Security subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NW 8600 Appliance,NW-8600,475156.45,NW-8600A,
,Hermes Forensics IA PX Subscrtiptions,,,,,
NFEIAPX,"Forensics(F)
LICENSE: Per Mbps Network Bandwidth
CONTENT: Forensics",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Forensics 1:1TE,NFIAPXE1E-AT,116.85,NFIAPXE1E-AT-AA,
,Hermes Forensics IA Virtual Appliance Deployment Options,,,,,
NFIA-VA,"Network Forensics Security IA - Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
REQUIREMENTS: Only for including as a VM deployment option for customers with a base Hermes Forensics subscription.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,NFIA Virt Appl SW PERP LIC,VNFIACAE-AT,0,VNFIACAE-AT-AA,
,Hermes Forensics IA Hardware Appliance Deployment Options,,,,,
NFIA2600,"NFIA 2600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Forensics subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NFIA 2600 Appliance,NFIA-2600,269683.39,NFIA-2600A,
,Hermes Forensics PX Virtual Appliance Deployment Options,,,,,
NFPX-VA,"Network Forensics Security PX - Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
REQUIREMENTS: Only for including as a VM deployment option for customers with a base Hermes Forensics subscription.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,NFPX Virt Appl SW PERP LIC,VNFPXCAE-AT,0,VNFPXCAE-AT-AA,
,Hermes Forensics PX Hardware Appliance Deployment Options,,,,,
NFPX5600,"NFPX 5600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Forensics subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NFPX 5600 Appliance,NFPX-5600,282525.46,NFPX-5600A,
NFPX7600,"NFPX 7600 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Forensics subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NFPX 7600 Appliance,NFPX-7600,449472.32,NFPX-7600A,
NFPX7620,"NFPX 7620 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Forensics subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NFPX 7620 Appliance,NFPX-7620,308209.59,NFPX-7620A,
,Hermes Forensics Storage SX Subscriptions,,,,,
NFE5000SX,"Network Forensics Storage 704TB(F)
LICENSE: Per Appliance
CONTENT: Forensics Storage
REQUIREMENTS:  Quotes and Orders must additionally include the required number of Forensics SX deployment option physical appliances  - for corresponding appliance activation keys.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Network Forensics SX 704TB 1:1TE,NFE5000SXE1E-AA,256841.32,NFE5000SXE1E-AA-AA,
,Hermes Forensics Storage Hardware Appliance Deployment Options,,,,,
NFSX5000,"NFSX 5000 Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Sensor HW unit (Only)
REQUIREMENTS:  Only for including as a HW deployment option for customers with a base Hermes Forensics Storage SX subscription.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NFSX 5000 Appliance,NFSX-5000,436630.25,NFSX-5000A,
,Hermes Central Management Virtual Appliance Deployment Options,,,,,
CM-VA-S,"Central Management - Virtual Appliance Subscription(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,CM Virt Appl SW 1:1TE,VCMGAE-AT,23030.95,VCMGAE-AT-AA,
CM-VA,"Central Management - Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
REQUIREMENTS: Only for including as a $0 Hermes VM deployment option for customers with a base Hermes subscription (as applicable for Email and Network Security and per the entitled quantity limits). The charged options will, otherwise, apply.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,CM Virt Appl SW PERP LIC,VCMCAE-AT,0,VCMCAE-AT-AA,
,Central Management  Virtual Appliances,,,,,
2500CM-VA,"2500 CM Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
This Classic sale option is  NOT applicable for any base Hermes subscription customers (Email and Network Security) seeking Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,2500 CM Virt Appl PERP LIC,VCM2500CAE-AT,28766.23,VCM2500CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,2500 CM Virt Appl 1Yr TE,VCM2500PTM-AT,5316.61,VCM2500PTM-AT-AA,
2500CM-VA-DTI,"2500 CM Virtual Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE:  Content key.
CONTENT:  DTI subscription for the virtual appliance.
REQUIREMENTS:  Must be ordered in conjunction with the corresponding virtual appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 CM Virt Appl DTI 2W 1:1TE,VCM2500D2WGAEAT,0,VCM2500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 CM Virt Appl DTI 1W 1:1TE,VCM2500D1WGAEAT,0,VCM2500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 CM Virt Appl DTI OF 1:1TE,VCM2500DOFGAEAT,0,VCM2500DOFGAEAT-AA,
4500CM-VA,"4500 CM Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
This Classic sale option is  NOT applicable for any base Hermes subscription customers (Email and Network Security) seeking Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,4500 CM Virt Appl PERP LIC,VCM4500CAE-AT,34375.63,VCM4500CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,4500 CM Virt Appl 1Yr TE,VCM4500PTM-AT,6353.36,VCM4500PTM-AT-AA,
4500CM-VA-DTI,"4500 CM Virtual Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE:  Content key.
CONTENT:  DTI subscription for the virtual appliance.
REQUIREMENTS:  Must be ordered in conjunction with the corresponding virtual appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 CM Virt Appl DTI 2W 1:1TE,VCM4500D2WGAEAT,0,VCM4500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 CM Virt Appl DTI 1W 1:1TE,VCM4500D1WGAEAT,0,VCM4500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 CM Virt Appl DTI OF 1:1TE,VCM4500DOFGAEAT,0,VCM4500DOFGAEAT-AA,
7500CM-VA,"7500 CM Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
This Classic sale option is  NOT applicable for any base Hermes subscription customers (Email and or Network Security) seeking Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,7500 CM Virt Appl PERP LIC,VCM7500CAE-AT,77381.15,VCM7500CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,7500 CM Virt Appl 1Yr TE,VCM7500PTM-AT,14301.69,VCM7500PTM-AT-AA,
7500CM-VA-DTI,"7500 CM Virtual Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE:  Content key.
CONTENT:  DTI subscription for the virtual appliance.
REQUIREMENTS:  Must be ordered in conjunction with the corresponding virtual appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7500 CM Virt Appl DTI 2W 1:1TE,VCM7500D2WGAEAT,0,VCM7500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7500 CM Virt Appl DTI 1W 1:1TE,VCM7500D1WGAEAT,0,VCM7500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7500 CM Virt Appl DTI OF 1:1TE,VCM7500DOFGAEAT,0,VCM7500DOFGAEAT-AA,
,Central Management Hardware Appliance,,,,,
4600CM,"4600 CM Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS: Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,4600 CM Appliance,CM-4600,24944.25,CM-4600A,
4600CM-SW,"4600 CM Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 4600CM appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,4600 CM Appl SW PERP LIC,CM4600CAE-AT,38341.54,CM4600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,4600 CM Appl SW 1yr TE,CM4600PTM-AT,11696.55,CM4600PTM-AT-AA,
4600CM-SW-DTI,"4600 CM Appliance Software - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE:  Content key.
CONTENT:  DTI subscription for the 4600CM appliance.
REQUIREMENTS:  Must be ordered in conjunction with the corresponding appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4600 CM Appl SW DTI 2W 1:1TE,CM4600D2WGAEAT,0,CM4600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4600 CM Appl SW DTI 1W 1:1TE,CM4600D1WGAEAT,0,CM4600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4600 CM Appl SW DTI OF 1:1TE,CM4600DOFGAEAT,0,CM4600DOFGAEAT-AA,
7600CM,"7600 CM Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS: Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,7600 CM Appliance,CM-7600,32299.25,CM-7600A,
7600CM-SW,"7600 CM Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 7600CM appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,7600 CM Appl SW PERP LIC,CM7600CAE-AT,53711.79,CM7600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,7600 CM Appl SW 1yr TE,CM7600PTM-AT,15896.67,CM7600PTM-AT-AA,
7600CM-SW-DTI,"7600 CM Appliance Software - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE:  Content key.
CONTENT:  DTI subscription for the 7600CM appliance.
REQUIREMENTS:  Must be ordered in conjunction with the corresponding appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7600 CM Appl SW DTI 2W 1:1TE,CM7600D2WGAEAT,0,CM7600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7600 CM Appl SW DTI 1W 1:1TE,CM7600D1WGAEAT,0,CM7600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7600 CM Appl SW DTI OF 1:1TE,CM7600DOFGAEAT,0,CM7600DOFGAEAT-AA,
9600CM,"9600 CM Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS: Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,9600 CM Appliance,CM-9600,44012.34,CM-9600A,
9600CM-SW,"9600 CM Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 9600CM appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,9600 CM Appl SW PERP LIC,CM9600CAE-AT,185829.82,CM9600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,9600 CM Appl SW 1yr TE,CM9600PTM-AT,42479.75,CM9600PTM-AT-AA,
9600CM-SW-DTI,"9600 CM Appliance Software - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE:  Content key.
CONTENT:  DTI subscription for the 9600CM appliance.
REQUIREMENTS:  Must be ordered in conjunction with the corresponding appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,9600 CM Appl SW DTI 2W 1:1TE,CM9600D2WGAEAT,0,CM9600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,9600 CM Appl SW DTI 1W 1:1TE,CM9600D1WGAEAT,0,CM9600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,9600 CM Appl SW DTI OF 1:1TE,CM9600DOFGAEAT,0,CM9600DOFGAEAT-AA,
,Legacy - Helix,,,,,
FSO,"Security Orchestration(F)
End-of-Sale 10th April 2023.  End-of-Life/Support is 10th April 2026. Support contracts cannot extend past the End-of-Life/Support Date.
LICENSE: Per Unit
DELIVERABLE:
CONTENT:Security Orchestration for Helix",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Security Orch 1:1TE,FSOE1E-AA,0,FSOE1E-AA-AA,
,Legacy - Classic Email Virtual Appliances,,,,,
7700EX-BM-VA,"7700 EX BareMetal Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: AMI image that can be downloaded from Trellix Cloud portal.
Activation code is sent via an email.
CONTENT: Performance up to 6100 unique attachments per hour.
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: BareMetal appliance is an integrated appliance like any physical appliance. No seperate VX (virtual execution) is needed as it runs on c5 metal AWS instance.
This Classic sale option is  NOT applicable for base Hermes Email Server Edition subscription customers seeking Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,7700 EX BM Virt Appl PERP LIC,VEXB7700CAE-AT,306911.68,VEXB7700CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,7700 EX BM Virt Appl 1Yr TE,VEXB7700PTM-AT,56723.87,VEXB7700PTM-AT-AA,
7700EX-BM-VA-DTI,"7700 EX BareMetal Virtual Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the Virtual appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7700 EX BM Virt Appl DTI 2W 1:1TE,VEXB770D2WGAEAT,63026.5,VEXB770D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7700 EX BM Virt Appl DTI 1W 1:1TE,VEXB770D1WGAEAT,94539.77,VEXB770D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7700 EX BM Virt Appl DTI OF 1:1TE,VEXB770DOFGAEAT,100842.4,VEXB770DOFGAEAT-AA,
5500EXS-VA,"5500 EX Virtual Sensor Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTE: Sensor requires VX (virtual execution) in any form factor.
This Classic sale option is  NOT applicable for base Hermes Email Server Edition subscription customers seeking Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,5500 EX Virt Ssr Appl PERP LIC,VEX5500CAE-AT,142464.75,VEX5500CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,5500 EX Virt Ssr Appl 1Yr TE,VEX5500PTM-AT,26330.56,VEX5500PTM-AT-AA,
5500EXS-VA-DTI,"5500 EX Virtual Sensor Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the Virtual appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 EX Virt Ssr Appl DTI 2W 1:1TE,VEX5500D2WGAEAT,29256.16,VEX5500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 EX Virt Ssr Appl DTI 1W 1:1TE,VEX5500D1WGAEAT,43884.26,VEX5500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 EX Virt Ssr Appl DTI OF 1:1TE,VEX5500DOFGAEAT,46809.86,VEX5500DOFGAEAT-AA,
