Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
A,1-250,Helix C(EPS) 2yr RET (SG) 1:1TE(T),XDRER2SGE-AA,465.84,XDRER2SGE-AA-AA,
B,251-1000,Helix C(EPS) 2yr RET (SG) 1:1TE(T),XDRER2SGE-AA,440.36,XDRER2SGE-AA-BA,
C,1001-2000,Helix C(EPS) 2yr RET (SG) 1:1TE(T),XDRER2SGE-AA,414.87,XDRER2SGE-AA-CA,
D,2001-5000,Helix C(EPS) 2yr RET (SG) 1:1TE(T),XDRER2SGE-AA,389.42,XDRER2SGE-AA-DA,
E,5001-10000,Helix C(EPS) 2yr RET (SG) 1:1TE(T),XDRER2SGE-AA,363.94,XDRER2SGE-AA-EA,
F,10001-20000,Helix C(EPS) 2yr RET (SG) 1:1TE(T),XDRER2SGE-AA,338.44,XDRER2SGE-AA-FA,
G,20001-50000,Helix C(EPS) 2yr RET (SG) 1:1TE(T),XDRER2SGE-AA,330.78,XDRER2SGE-AA-GA,
H,50001-+,Helix C(EPS) 2yr RET (SG) 1:1TE(T),XDRER2SGE-AA,320.6,XDRER2SGE-AA-HA,
,3Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 3yr RET (SG) 1:1TE(T),XDRER3SGE-AA,600.52,XDRER3SGE-AA-AA,
B,251-1000,Helix C(EPS) 3yr RET (SG) 1:1TE(T),XDRER3SGE-AA,579.72,XDRER3SGE-AA-BA,
C,1001-2000,Helix C(EPS) 3yr RET (SG) 1:1TE(T),XDRER3SGE-AA,558.9,XDRER3SGE-AA-CA,
D,2001-5000,Helix C(EPS) 3yr RET (SG) 1:1TE(T),XDRER3SGE-AA,538.07,XDRER3SGE-AA-DA,
E,5001-10000,Helix C(EPS) 3yr RET (SG) 1:1TE(T),XDRER3SGE-AA,517.28,XDRER3SGE-AA-EA,
F,10001-20000,Helix C(EPS) 3yr RET (SG) 1:1TE(T),XDRER3SGE-AA,496.48,XDRER3SGE-AA-FA,
G,20001-50000,Helix C(EPS) 3yr RET (SG) 1:1TE(T),XDRER3SGE-AA,490.23,XDRER3SGE-AA-GA,
H,50001-+,Helix C(EPS) 3yr RET (SG) 1:1TE(T),XDRER3SGE-AA,481.9,XDRER3SGE-AA-HA,
,5Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 5yr RET (SG) 1:1TE(T),XDRER5SGE-AA,869.96,XDRER5SGE-AA-AA,
B,251-1000,Helix C(EPS) 5yr RET (SG) 1:1TE(T),XDRER5SGE-AA,852.54,XDRER5SGE-AA-BA,
C,1001-2000,Helix C(EPS) 5yr RET (SG) 1:1TE(T),XDRER5SGE-AA,835.18,XDRER5SGE-AA-CA,
D,2001-5000,Helix C(EPS) 5yr RET (SG) 1:1TE(T),XDRER5SGE-AA,817.76,XDRER5SGE-AA-DA,
E,5001-10000,Helix C(EPS) 5yr RET (SG) 1:1TE(T),XDRER5SGE-AA,800.37,XDRER5SGE-AA-EA,
F,10001-20000,Helix C(EPS) 5yr RET (SG) 1:1TE(T),XDRER5SGE-AA,782.99,XDRER5SGE-AA-FA,
G,20001-50000,Helix C(EPS) 5yr RET (SG) 1:1TE(T),XDRER5SGE-AA,777.75,XDRER5SGE-AA-GA,
H,50001-+,Helix C(EPS) 5yr RET (SG) 1:1TE(T),XDRER5SGE-AA,770.8,XDRER5SGE-AA-HA,
,7Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 7yr RET (SG) 1:1TE(T),XDRER7SGE-AA,1139.37,XDRER7SGE-AA-AA,
B,251-1000,Helix C(EPS) 7yr RET (SG) 1:1TE(T),XDRER7SGE-AA,1125.43,XDRER7SGE-AA-BA,
C,1001-2000,Helix C(EPS) 7yr RET (SG) 1:1TE(T),XDRER7SGE-AA,1111.48,XDRER7SGE-AA-CA,
D,2001-5000,Helix C(EPS) 7yr RET (SG) 1:1TE(T),XDRER7SGE-AA,1097.55,XDRER7SGE-AA-DA,
E,5001-10000,Helix C(EPS) 7yr RET (SG) 1:1TE(T),XDRER7SGE-AA,1083.59,XDRER7SGE-AA-EA,
F,10001-20000,Helix C(EPS) 7yr RET (SG) 1:1TE(T),XDRER7SGE-AA,1069.65,XDRER7SGE-AA-FA,
G,20001-50000,Helix C(EPS) 7yr RET (SG) 1:1TE(T),XDRER7SGE-AA,1065.48,XDRER7SGE-AA-GA,
H,50001-+,Helix C(EPS) 7yr RET (SG) 1:1TE(T),XDRER7SGE-AA,1059.89,XDRER7SGE-AA-HA,
XDR-EPS-JP,"Helix Connect (EPS) (Tokyo Data Center)(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Software as a Service (SaaS) with activation email
CONTENT: Helix Connect, a cloud-hosted security operations and XDR platform with alert correlation, threat hunting (search), and SOAR capabilities. Data ingestion based on events per second (EPS).​
NOTE:  Trellix-M IAM hosted only",,,,,
,1Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 1yr RET (JP) 1:1TE(T),XDRER1JPE-AA,331.15,XDRER1JPE-AA-AA,
B,251-1000,Helix C(EPS) 1yr RET (JP) 1:1TE(T),XDRER1JPE-AA,305.62,XDRER1JPE-AA-BA,
C,1001-2000,Helix C(EPS) 1yr RET (JP) 1:1TE(T),XDRER1JPE-AA,280.18,XDRER1JPE-AA-CA,
D,2001-5000,Helix C(EPS) 1yr RET (JP) 1:1TE(T),XDRER1JPE-AA,254.69,XDRER1JPE-AA-DA,
E,5001-10000,Helix C(EPS) 1yr RET (JP) 1:1TE(T),XDRER1JPE-AA,229.18,XDRER1JPE-AA-EA,
F,10001-20000,Helix C(EPS) 1yr RET (JP) 1:1TE(T),XDRER1JPE-AA,203.72,XDRER1JPE-AA-FA,
G,20001-50000,Helix C(EPS) 1yr RET (JP) 1:1TE(T),XDRER1JPE-AA,196.04,XDRER1JPE-AA-GA,
H,50001-+,Helix C(EPS) 1yr RET (JP) 1:1TE(T),XDRER1JPE-AA,185.87,XDRER1JPE-AA-HA,
,2Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 2yr RET (JP) 1:1TE(T),XDRER2JPE-AA,465.84,XDRER2JPE-AA-AA,
B,251-1000,Helix C(EPS) 2yr RET (JP) 1:1TE(T),XDRER2JPE-AA,440.36,XDRER2JPE-AA-BA,
C,1001-2000,Helix C(EPS) 2yr RET (JP) 1:1TE(T),XDRER2JPE-AA,414.87,XDRER2JPE-AA-CA,
D,2001-5000,Helix C(EPS) 2yr RET (JP) 1:1TE(T),XDRER2JPE-AA,389.42,XDRER2JPE-AA-DA,
E,5001-10000,Helix C(EPS) 2yr RET (JP) 1:1TE(T),XDRER2JPE-AA,363.94,XDRER2JPE-AA-EA,
F,10001-20000,Helix C(EPS) 2yr RET (JP) 1:1TE(T),XDRER2JPE-AA,338.44,XDRER2JPE-AA-FA,
G,20001-50000,Helix C(EPS) 2yr RET (JP) 1:1TE(T),XDRER2JPE-AA,330.78,XDRER2JPE-AA-GA,
H,50001-+,Helix C(EPS) 2yr RET (JP) 1:1TE(T),XDRER2JPE-AA,320.6,XDRER2JPE-AA-HA,
,3Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 3yr RET (JP) 1:1TE(T),XDRER3JPE-AA,600.52,XDRER3JPE-AA-AA,
B,251-1000,Helix C(EPS) 3yr RET (JP) 1:1TE(T),XDRER3JPE-AA,579.72,XDRER3JPE-AA-BA,
C,1001-2000,Helix C(EPS) 3yr RET (JP) 1:1TE(T),XDRER3JPE-AA,558.9,XDRER3JPE-AA-CA,
D,2001-5000,Helix C(EPS) 3yr RET (JP) 1:1TE(T),XDRER3JPE-AA,538.07,XDRER3JPE-AA-DA,
E,5001-10000,Helix C(EPS) 3yr RET (JP) 1:1TE(T),XDRER3JPE-AA,517.28,XDRER3JPE-AA-EA,
F,10001-20000,Helix C(EPS) 3yr RET (JP) 1:1TE(T),XDRER3JPE-AA,496.48,XDRER3JPE-AA-FA,
G,20001-50000,Helix C(EPS) 3yr RET (JP) 1:1TE(T),XDRER3JPE-AA,490.23,XDRER3JPE-AA-GA,
H,50001-+,Helix C(EPS) 3yr RET (JP) 1:1TE(T),XDRER3JPE-AA,481.9,XDRER3JPE-AA-HA,
,5Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 5yr RET (JP) 1:1TE(T),XDRER5JPE-AA,869.96,XDRER5JPE-AA-AA,
B,251-1000,Helix C(EPS) 5yr RET (JP) 1:1TE(T),XDRER5JPE-AA,852.54,XDRER5JPE-AA-BA,
C,1001-2000,Helix C(EPS) 5yr RET (JP) 1:1TE(T),XDRER5JPE-AA,835.18,XDRER5JPE-AA-CA,
D,2001-5000,Helix C(EPS) 5yr RET (JP) 1:1TE(T),XDRER5JPE-AA,817.76,XDRER5JPE-AA-DA,
E,5001-10000,Helix C(EPS) 5yr RET (JP) 1:1TE(T),XDRER5JPE-AA,800.37,XDRER5JPE-AA-EA,
F,10001-20000,Helix C(EPS) 5yr RET (JP) 1:1TE(T),XDRER5JPE-AA,782.99,XDRER5JPE-AA-FA,
G,20001-50000,Helix C(EPS) 5yr RET (JP) 1:1TE(T),XDRER5JPE-AA,777.75,XDRER5JPE-AA-GA,
H,50001-+,Helix C(EPS) 5yr RET (JP) 1:1TE(T),XDRER5JPE-AA,770.8,XDRER5JPE-AA-HA,
,7Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 7yr RET (JP) 1:1TE(T),XDRER7JPE-AA,1139.37,XDRER7JPE-AA-AA,
B,251-1000,Helix C(EPS) 7yr RET (JP) 1:1TE(T),XDRER7JPE-AA,1125.43,XDRER7JPE-AA-BA,
C,1001-2000,Helix C(EPS) 7yr RET (JP) 1:1TE(T),XDRER7JPE-AA,1111.48,XDRER7JPE-AA-CA,
D,2001-5000,Helix C(EPS) 7yr RET (JP) 1:1TE(T),XDRER7JPE-AA,1097.55,XDRER7JPE-AA-DA,
E,5001-10000,Helix C(EPS) 7yr RET (JP) 1:1TE(T),XDRER7JPE-AA,1083.59,XDRER7JPE-AA-EA,
F,10001-20000,Helix C(EPS) 7yr RET (JP) 1:1TE(T),XDRER7JPE-AA,1069.65,XDRER7JPE-AA-FA,
G,20001-50000,Helix C(EPS) 7yr RET (JP) 1:1TE(T),XDRER7JPE-AA,1065.48,XDRER7JPE-AA-GA,
H,50001-+,Helix C(EPS) 7yr RET (JP) 1:1TE(T),XDRER7JPE-AA,1059.89,XDRER7JPE-AA-HA,
XDR-EPS-OR,"Helix Connect (EPS) (US Oregon Data Center)(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Software as a Service (SaaS) with activation email
CONTENT: Helix Connect, a cloud-hosted security operations and XDR platform with alert correlation, threat hunting (search), and SOAR capabilities. Data ingestion based on events per second (EPS).​
NOTE:  Trellix-M IAM hosted only",,,,,
,1Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 1yr RET (OR) 1:1TE(T),XDRER1ORE-AA,331.15,XDRER1ORE-AA-AA,
B,251-1000,Helix C(EPS) 1yr RET (OR) 1:1TE(T),XDRER1ORE-AA,305.62,XDRER1ORE-AA-BA,
C,1001-2000,Helix C(EPS) 1yr RET (OR) 1:1TE(T),XDRER1ORE-AA,280.18,XDRER1ORE-AA-CA,
D,2001-5000,Helix C(EPS) 1yr RET (OR) 1:1TE(T),XDRER1ORE-AA,254.69,XDRER1ORE-AA-DA,
E,5001-10000,Helix C(EPS) 1yr RET (OR) 1:1TE(T),XDRER1ORE-AA,229.18,XDRER1ORE-AA-EA,
F,10001-20000,Helix C(EPS) 1yr RET (OR) 1:1TE(T),XDRER1ORE-AA,203.72,XDRER1ORE-AA-FA,
G,20001-50000,Helix C(EPS) 1yr RET (OR) 1:1TE(T),XDRER1ORE-AA,196.04,XDRER1ORE-AA-GA,
H,50001-+,Helix C(EPS) 1yr RET (OR) 1:1TE(T),XDRER1ORE-AA,185.87,XDRER1ORE-AA-HA,
,2Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 2yr RET (OR) 1:1TE(T),XDRER2ORE-AA,465.84,XDRER2ORE-AA-AA,
B,251-1000,Helix C(EPS) 2yr RET (OR) 1:1TE(T),XDRER2ORE-AA,440.36,XDRER2ORE-AA-BA,
C,1001-2000,Helix C(EPS) 2yr RET (OR) 1:1TE(T),XDRER2ORE-AA,414.87,XDRER2ORE-AA-CA,
D,2001-5000,Helix C(EPS) 2yr RET (OR) 1:1TE(T),XDRER2ORE-AA,389.42,XDRER2ORE-AA-DA,
E,5001-10000,Helix C(EPS) 2yr RET (OR) 1:1TE(T),XDRER2ORE-AA,363.94,XDRER2ORE-AA-EA,
F,10001-20000,Helix C(EPS) 2yr RET (OR) 1:1TE(T),XDRER2ORE-AA,338.44,XDRER2ORE-AA-FA,
G,20001-50000,Helix C(EPS) 2yr RET (OR) 1:1TE(T),XDRER2ORE-AA,330.78,XDRER2ORE-AA-GA,
H,50001-+,Helix C(EPS) 2yr RET (OR) 1:1TE(T),XDRER2ORE-AA,320.6,XDRER2ORE-AA-HA,
,3Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 3yr RET (OR) 1:1TE(T),XDRER3ORE-AA,600.52,XDRER3ORE-AA-AA,
B,251-1000,Helix C(EPS) 3yr RET (OR) 1:1TE(T),XDRER3ORE-AA,579.72,XDRER3ORE-AA-BA,
C,1001-2000,Helix C(EPS) 3yr RET (OR) 1:1TE(T),XDRER3ORE-AA,558.9,XDRER3ORE-AA-CA,
D,2001-5000,Helix C(EPS) 3yr RET (OR) 1:1TE(T),XDRER3ORE-AA,538.07,XDRER3ORE-AA-DA,
E,5001-10000,Helix C(EPS) 3yr RET (OR) 1:1TE(T),XDRER3ORE-AA,517.28,XDRER3ORE-AA-EA,
F,10001-20000,Helix C(EPS) 3yr RET (OR) 1:1TE(T),XDRER3ORE-AA,496.48,XDRER3ORE-AA-FA,
G,20001-50000,Helix C(EPS) 3yr RET (OR) 1:1TE(T),XDRER3ORE-AA,490.23,XDRER3ORE-AA-GA,
H,50001-+,Helix C(EPS) 3yr RET (OR) 1:1TE(T),XDRER3ORE-AA,481.9,XDRER3ORE-AA-HA,
,5Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 5yr RET (OR) 1:1TE(T),XDRER5ORE-AA,869.96,XDRER5ORE-AA-AA,
B,251-1000,Helix C(EPS) 5yr RET (OR) 1:1TE(T),XDRER5ORE-AA,852.54,XDRER5ORE-AA-BA,
C,1001-2000,Helix C(EPS) 5yr RET (OR) 1:1TE(T),XDRER5ORE-AA,835.18,XDRER5ORE-AA-CA,
D,2001-5000,Helix C(EPS) 5yr RET (OR) 1:1TE(T),XDRER5ORE-AA,817.76,XDRER5ORE-AA-DA,
E,5001-10000,Helix C(EPS) 5yr RET (OR) 1:1TE(T),XDRER5ORE-AA,800.37,XDRER5ORE-AA-EA,
F,10001-20000,Helix C(EPS) 5yr RET (OR) 1:1TE(T),XDRER5ORE-AA,782.99,XDRER5ORE-AA-FA,
G,20001-50000,Helix C(EPS) 5yr RET (OR) 1:1TE(T),XDRER5ORE-AA,777.75,XDRER5ORE-AA-GA,
H,50001-+,Helix C(EPS) 5yr RET (OR) 1:1TE(T),XDRER5ORE-AA,770.8,XDRER5ORE-AA-HA,
,7Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 7yr RET (OR) 1:1TE(T),XDRER7ORE-AA,1139.37,XDRER7ORE-AA-AA,
B,251-1000,Helix C(EPS) 7yr RET (OR) 1:1TE(T),XDRER7ORE-AA,1125.43,XDRER7ORE-AA-BA,
C,1001-2000,Helix C(EPS) 7yr RET (OR) 1:1TE(T),XDRER7ORE-AA,1111.48,XDRER7ORE-AA-CA,
D,2001-5000,Helix C(EPS) 7yr RET (OR) 1:1TE(T),XDRER7ORE-AA,1097.55,XDRER7ORE-AA-DA,
E,5001-10000,Helix C(EPS) 7yr RET (OR) 1:1TE(T),XDRER7ORE-AA,1083.59,XDRER7ORE-AA-EA,
F,10001-20000,Helix C(EPS) 7yr RET (OR) 1:1TE(T),XDRER7ORE-AA,1069.65,XDRER7ORE-AA-FA,
G,20001-50000,Helix C(EPS) 7yr RET (OR) 1:1TE(T),XDRER7ORE-AA,1065.48,XDRER7ORE-AA-GA,
H,50001-+,Helix C(EPS) 7yr RET (OR) 1:1TE(T),XDRER7ORE-AA,1059.89,XDRER7ORE-AA-HA,
XDR-EPS,"Helix Connect (EPS)(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Software as a Service (SaaS) with activation email
CONTENT: Helix Connect, a cloud-hosted security operations and XDR platform with alert correlation, threat hunting (search), and SOAR capabilities. Data ingestion based on events per second (EPS).​
NOTE:  Trellix-M IAM hosted only",,,,,
,1Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 1yr RET 1:1TE(T),XDRER1ECE-AA,331.15,XDRER1ECE-AA-AA,
B,251-1000,Helix C(EPS) 1yr RET 1:1TE(T),XDRER1ECE-AA,305.62,XDRER1ECE-AA-BA,
C,1001-2000,Helix C(EPS) 1yr RET 1:1TE(T),XDRER1ECE-AA,280.18,XDRER1ECE-AA-CA,
D,2001-5000,Helix C(EPS) 1yr RET 1:1TE(T),XDRER1ECE-AA,254.69,XDRER1ECE-AA-DA,
E,5001-10000,Helix C(EPS) 1yr RET 1:1TE(T),XDRER1ECE-AA,229.18,XDRER1ECE-AA-EA,
F,10001-20000,Helix C(EPS) 1yr RET 1:1TE(T),XDRER1ECE-AA,203.72,XDRER1ECE-AA-FA,
G,20001-50000,Helix C(EPS) 1yr RET 1:1TE(T),XDRER1ECE-AA,196.04,XDRER1ECE-AA-GA,
H,50001-+,Helix C(EPS) 1yr RET 1:1TE(T),XDRER1ECE-AA,185.87,XDRER1ECE-AA-HA,
,2Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 2yr RET 1:1TE(T),XDRER2ECE-AA,465.84,XDRER2ECE-AA-AA,
B,251-1000,Helix C(EPS) 2yr RET 1:1TE(T),XDRER2ECE-AA,440.36,XDRER2ECE-AA-BA,
C,1001-2000,Helix C(EPS) 2yr RET 1:1TE(T),XDRER2ECE-AA,414.87,XDRER2ECE-AA-CA,
D,2001-5000,Helix C(EPS) 2yr RET 1:1TE(T),XDRER2ECE-AA,389.42,XDRER2ECE-AA-DA,
E,5001-10000,Helix C(EPS) 2yr RET 1:1TE(T),XDRER2ECE-AA,363.94,XDRER2ECE-AA-EA,
F,10001-20000,Helix C(EPS) 2yr RET 1:1TE(T),XDRER2ECE-AA,338.44,XDRER2ECE-AA-FA,
G,20001-50000,Helix C(EPS) 2yr RET 1:1TE(T),XDRER2ECE-AA,330.78,XDRER2ECE-AA-GA,
H,50001-+,Helix C(EPS) 2yr RET 1:1TE(T),XDRER2ECE-AA,320.6,XDRER2ECE-AA-HA,
,3Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 3yr RET 1:1TE(T),XDRER3ECE-AA,600.52,XDRER3ECE-AA-AA,
B,251-1000,Helix C(EPS) 3yr RET 1:1TE(T),XDRER3ECE-AA,579.72,XDRER3ECE-AA-BA,
C,1001-2000,Helix C(EPS) 3yr RET 1:1TE(T),XDRER3ECE-AA,558.9,XDRER3ECE-AA-CA,
D,2001-5000,Helix C(EPS) 3yr RET 1:1TE(T),XDRER3ECE-AA,538.07,XDRER3ECE-AA-DA,
E,5001-10000,Helix C(EPS) 3yr RET 1:1TE(T),XDRER3ECE-AA,517.28,XDRER3ECE-AA-EA,
F,10001-20000,Helix C(EPS) 3yr RET 1:1TE(T),XDRER3ECE-AA,496.48,XDRER3ECE-AA-FA,
G,20001-50000,Helix C(EPS) 3yr RET 1:1TE(T),XDRER3ECE-AA,490.23,XDRER3ECE-AA-GA,
H,50001-+,Helix C(EPS) 3yr RET 1:1TE(T),XDRER3ECE-AA,481.9,XDRER3ECE-AA-HA,
,5Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 5yr RET 1:1TE(T),XDRER5ECE-AA,869.96,XDRER5ECE-AA-AA,
B,251-1000,Helix C(EPS) 5yr RET 1:1TE(T),XDRER5ECE-AA,852.54,XDRER5ECE-AA-BA,
C,1001-2000,Helix C(EPS) 5yr RET 1:1TE(T),XDRER5ECE-AA,835.18,XDRER5ECE-AA-CA,
D,2001-5000,Helix C(EPS) 5yr RET 1:1TE(T),XDRER5ECE-AA,817.76,XDRER5ECE-AA-DA,
E,5001-10000,Helix C(EPS) 5yr RET 1:1TE(T),XDRER5ECE-AA,800.37,XDRER5ECE-AA-EA,
F,10001-20000,Helix C(EPS) 5yr RET 1:1TE(T),XDRER5ECE-AA,782.99,XDRER5ECE-AA-FA,
G,20001-50000,Helix C(EPS) 5yr RET 1:1TE(T),XDRER5ECE-AA,777.75,XDRER5ECE-AA-GA,
H,50001-+,Helix C(EPS) 5yr RET 1:1TE(T),XDRER5ECE-AA,770.8,XDRER5ECE-AA-HA,
,7Yr Data Retention Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Helix C(EPS) 7yr RET 1:1TE(T),XDRER7ECE-AA,1139.37,XDRER7ECE-AA-AA,
B,251-1000,Helix C(EPS) 7yr RET 1:1TE(T),XDRER7ECE-AA,1125.43,XDRER7ECE-AA-BA,
C,1001-2000,Helix C(EPS) 7yr RET 1:1TE(T),XDRER7ECE-AA,1111.48,XDRER7ECE-AA-CA,
D,2001-5000,Helix C(EPS) 7yr RET 1:1TE(T),XDRER7ECE-AA,1097.55,XDRER7ECE-AA-DA,
E,5001-10000,Helix C(EPS) 7yr RET 1:1TE(T),XDRER7ECE-AA,1083.59,XDRER7ECE-AA-EA,
F,10001-20000,Helix C(EPS) 7yr RET 1:1TE(T),XDRER7ECE-AA,1069.65,XDRER7ECE-AA-FA,
G,20001-50000,Helix C(EPS) 7yr RET 1:1TE(T),XDRER7ECE-AA,1065.48,XDRER7ECE-AA-GA,
H,50001-+,Helix C(EPS) 7yr RET 1:1TE(T),XDRER7ECE-AA,1059.89,XDRER7ECE-AA-HA,
XDRS16-AU,"Helix Search 16 (Australia Data Center(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 16.
REQUIREMENTS:  For XDR-EPS-AU customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 16 (AU) 1:1TE(T),XDRS16AUGXE-AA,256.47,XDRS16AUGXE-AA-AA,
XDRS16-DE,"Helix Search 16 (Germany Data Center(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 16.
REQUIREMENTS:  For XDR-EPS-DE customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 16 (DE) 1:1TE(T),XDRS16DEGXE-AA,256.47,XDRS16DEGXE-AA-AA,
XDRS16-SG,"Helix Search 16 (Singapore Data Center(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 16.
REQUIREMENTS:  For XDR-EPS-SG customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 16 (SG) 1:1TE(T),XDRS16SGGXE-AA,256.47,XDRS16SGGXE-AA-AA,
XDRS16-JP,"Helix Search 16 (Tokyo Data Center(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 16.
REQUIREMENTS:  For XDR-EPS-JP customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 16 (JP) 1:1TE(T),XDRS16JPGXE-AA,256.47,XDRS16JPGXE-AA-AA,
XDRS16-OR,"Helix Search 16 (US Oregon Data Center)(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 16.
REQUIREMENTS:  For XDR-EPS-OR customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 16 (OR) 1:1TE(T),XDRS16ORGXE-AA,256.47,XDRS16ORGXE-AA-AA,
XDRS16,"Helix Search 16(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 16.
REQUIREMENTS:  For XDR-EPS customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 16 1:1TE(T),XDRS16GXE-AA,256.47,XDRS16GXE-AA-AA,
XDRS30-AU,"Helix Search 30 (Australia Data Center(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 30.
REQUIREMENTS:  For XDR-EPS-AU customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 30 (AU) 1:1TE(T),XDRS30AUGXE-AA,655.38,XDRS30AUGXE-AA-AA,
XDRS30-DE,"Helix Search 30 (Germany Data Center(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 30.
REQUIREMENTS:  For XDR-EPS-DE customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 30 (DE) 1:1TE(T),XDRS30DEGXE-AA,655.38,XDRS30DEGXE-AA-AA,
XDRS30-SG,"Helix Search 30 (Singapore Data Center(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 30.
REQUIREMENTS:  For XDR-EPS-SG customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 30 (SG) 1:1TE(T),XDRS30SGGXE-AA,655.38,XDRS30SGGXE-AA-AA,
XDRS30-JP,"Helix Search 30 (Tokyo Data Center(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 30.
REQUIREMENTS:  For XDR-EPS-JP customers only.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Helix Search 30 (JP) 1:1TE(T),XDRS30JPGXE-AA,655.38,XDRS30JPGXE-AA-AA,
XDRS30-OR,"Helix Search 30 (US Oregon Data Center)(T)
LICENSE: Per EPS (Events Per Second)
DELIVERABLE: Add-on feature to Helix.
CONTENT: Extends the number of days of Indexed (fast) search to 30.
REQUIREMENTS:  For XDR-EPS-OR customers only.",,,,,
,Standard Offering,,,,,
